"煙る","YÊN","けむる","","bốc khói","1387200","タバコの煙で部屋が煙っている。:Khói thuốc đang bốc lên trong phòng.<br>","N1","3",",newkanjimaster,lesson4,sub4,",""
"募る","MỘ","つのる","","Tuyển mộ","1212200","旅行の参加者を募った。:Đã tuyển người tham gia du lịch.<br>","N1","4",",newkanjimaster,lesson4,sub4,",""
"図る","ĐỒ","はかる","","Lên kế hoạch","ZU200","皆の力で問題の解決を図ろう。:Lên kế hoạch giải quyết vấn đề trên khả năng của mọi người.<br>","N1","5",",newkanjimaster,lesson4,sub4,",""
"勝る","THẮNG","まさる","","Áp đảo, thắng","1211200","A社のエンジンは、B社のものより性能が勝っている。:Động cơ của công ty A thì có tính năng áp đảo công ty B.<br>","N1","6",",newkanjimaster,lesson4,sub4,",""
"操る","THAO","あやつる","","Thao tác","1626200","機械を自由に操る。:Thao tác máy móc thành thục.<br>","N1","7",",newkanjimaster,lesson4,sub4,",""
"誤る","NGỘ","あやまる","","Sai","14106200","最初の方針を誤る。:Sai phương châm ban đầu.<br>","N1","8",",newkanjimaster,lesson4,sub4,",""
"受かる","THỤ","うかる","","Được nhận","0838200","試験に受かってうれしい。:Được nhận đi thi nên rất thích.<br>","N1","9",",newkanjimaster,lesson4,sub4,",""
"群がる","QUẦN","むらがる","","Quây quần, đông đúc","13117200","新製品の売り場に群がっている。:Chỗ bán sản phẩm mới, mọi người tụ tập rất đông.<br>","N1","10",",newkanjimaster,lesson4,sub4,",""
"連なる","LIÊN","つらなる","","Liên tiếp","1080200","遠くに連なる山々が見える。:Có thể nhìn thấy rặng núi liên tiếp xa tít tắp.<br>","N1","11",",newkanjimaster,lesson4,sub4,",""
"交わる","GIAO","まじわる","","Giao nhau","0606200","平行線は、どこまで行っても交わらない。:Đương song song thì không bao giờ gặp nhau.<br>","N1","12",",newkanjimaster,lesson4,sub4,",""
"老いる","LÃO","おいる","","Già","06118200","祖父は、老いてもまだ仕事を続けている。:Ông tôi dù đã già nhưng vẫn làm việc.<br>","N1","1",",newkanjimaster,lesson4,sub5,",""
"強いる","CƯỜNG, CƯỠNG","しいる","","Ép buộc","1150200","人に無理を強いてはいけない。:Không được phép ép người khác làm việc không thể.<br>","N1","2",",newkanjimaster,lesson4,sub5,",""
"率いる","SUẤT","ひきいる","","Dẫn dắt","11150200","団体を率いて旅行した。:Dẫn đầu nhóm đi du lịch.<br>","N1","3",",newkanjimaster,lesson4,sub5,",""
"恥じる","SỈ","はじる","","Ngượng","1096200","失敗を恥じることはない。:Không cần phải xấu hổ khi thất bại.<br>","N1","4",",newkanjimaster,lesson4,sub5,",""
"重んじる","TRỌNG, TRÙNG","おもんじる","","Tôn trọng","09202200","相手の気持ちを重んじる。:Tôn trọng cảm giác của đối phương.<br>","N1","5",",newkanjimaster,lesson4,sub5,",""
"帯びる","ĐỚI","おびる","","Gánh vác","1057200","少年は悲しみを帯びた目をしていた。:Cậu bé đang thể hiện khuôn mặt đượm buồn.","N1","6",",newkanjimaster,lesson4,sub5,",""
"省みる","TỈNH","かえりみる","","Nhìn lại (bản thân)","09157200","自らを省みて、生活態度を改めよう。:Nhìn lại bản thân, cải tạo thái độ sống.<br>","N1","7",",newkanjimaster,lesson4,sub5,",""
"試みる","THÍ","こころみる","","Thử nghiệm","13134200","トレーニングの新しい方法を試みた。:Thử phương pháp tập luyện khó.<br>","N1","8",",newkanjimaster,lesson4,sub5,",""
"経る","KINH","へる","","Kinh qua","11180200","メキシコを経て南米へ行った。:Đi tới Nam Mỹ thông qua Mexico.<br>","N1","9",",newkanjimaster,lesson4,sub5,",""
"絶える","TUYỆT","たえる","","Mất, ngưng (tín hiệu)","12184200","突然、船からの通信が絶えた。:Đột nhiên mất tín hiệu liên lạc từ con tàu.<br>","N1","10",",newkanjimaster,lesson4,sub5,",""
"映える","ÁNH","はえる","","Nhìn rõ","0997200","青い海に白いヨットが映える。:Có thể thấy rõ con tuyền trắng trên biển xanh.<br>","N1","11",",newkanjimaster,lesson4,sub5,",""
"構える","CẤU","かまえる","","Cấu thành","KAMAERU200","店を構えている。:Thành lập cửa tiệm.<br>","N1","12",",newkanjimaster,lesson4,sub5,",""
"仕える","SĨ","つかえる","","Phục vụ","0508200","今の社長に仕えて20年が過ぎた。:Tô đã phục vụ giám đốc hiện tại được 20 năm.<br>","N1","13",",newkanjimaster,lesson4,sub5,",""
"生ける","SINH","いける","","Cắm (hoa)","0589200","テーブルの上に花を生ける。:Cắm hoa trên bàn.<br>","N1","1",",newkanjimaster,lesson4,sub6,",""
"化ける","HÓA","ばける","","Hóa trang","0412200","祭りのとき、男の子が女性の服を着てうまく女に化けた。:Khi có lễ hôi, con trai tôi đóng giả gái rất nuột.<br>","N1","2",",newkanjimaster,lesson4,sub6,",""
"更ける","CANH","ふける","","Muộn","07123200","久しぶりに会った友人と夜更けるまで語り合った。:Nói chuyện đến khuya với bạn lâu ngày mới gặp.<br>夜更け。:Đêm khuya.<br>","N1","3",",newkanjimaster,lesson4,sub6,",""
"老ける","LÃO","ふける","","Già đi","06118200","父は母をなくして急に老けた。:Bố thì già đi nhanh trong sau khi mẹ mất.<br>","N1","4",",newkanjimaster,lesson4,sub6,",""
"授ける","THỤ","さずける","","Ban thưởng","11101200","王が大臣に位置を授ける。:Vua ban vị trí cho Tể tướng.<br>","N1","5",",newkanjimaster,lesson4,sub6,",""
"設ける","THIẾT","もうける","","Thiết/tạo lập","11209200","優先席を設ける。:Thiết lập vùng ghế ưu tiên.<br>新しい制度を設ける。:Thiết lập chế độ mới.<br>","N1","6",",newkanjimaster,lesson4,sub6,",""
"挙げる","CỬ","あげる","","Đưa ra","10103200","具体的な例を挙げて説明して下さい。:Hãy đưa ra ví dụ và giải thichs xem.<br>手を挙げる。:Đưa tay ra.<br>","N1","7",",newkanjimaster,lesson4,sub6,",""
"告げる","CÁO","つげる","","Tuyên bố","0748200","裁判官が裁判の開始を告げた。:Thẩm phán tuyên bố bắt đầu xét xử.<br>","N1","8",",newkanjimaster,lesson4,sub6,",""
"和らげる","HÒA","やわらげる","","Làm dịu (vết thương)","0845200","薬で痛みを和らげる。:Làm dịu đau đớn bằng thuốc.<br>","N1","9",",newkanjimaster,lesson4,sub6,",""
"果てる","QUẢ","はてる","","Có kết quả","08150200","楽しいおしゃべりは果てることがない。:Chuyện vui cũng không có kết quả gì.<br>","N1","10",",newkanjimaster,lesson4,sub6,",""
"定める","ĐỊNH","さだめる","","Quyết định","0869200","新しく法律を定める。:Quyết định luật mới.<br>","N1","11",",newkanjimaster,lesson4,sub6,",""
"乱れる","LOẠN","みだれる","","Rối, lung tung","0701200","風で髪が乱れてしまった。:Tóc bị rối bù trong gió.<br>","N1","12",",newkanjimaster,lesson4,sub6,",""
"敗れる","BẠI","やぶれる","","Bị thua","11114200","勝てると思ったチームに敗れた。:Bị thua đội mà tôi nghĩ la sẽ thắng.<br>","N1","13",",newkanjimaster,lesson4,sub6,",""
"訪れる","PHÓNG, PHỎNG","おとずれる","","Đi thăm","11210200","ヨーロッパの古い町を訪れた。:Đi thăm thành phố cú ở Châu âu.<br>","N1","14",",newkanjimaster,lesson4,sub6,",""
"値する","TRỊ","あたいする","","Xứng đáng","1008200","彼の勇気ある行動は尊敬に値する。:Hành động dũng cảm của anh ấy đang được tôn kính.<br>","N1","15",",newkanjimaster,lesson4,sub6,",""
"添う","THIÊM","そう","","Dính (với ai đó)","11144200","足の悪い祖母に付き添って病院へ行く。:Bên cạnh mẹ đau chân đi đến bệnh viện.<br>","N1","1",",newkanjimaster,lesson5,sub1,",""
"襲う","TẬP","おそう","","Đổ bộ, tập kích","2201200","日本列島を大きな台風が襲う。:Bão lớn đổ bộ vào quần đảo Nhật Bản.<br>","N1","2",",newkanjimaster,lesson5,sub1,",""
"慕う","MỘ","したう","","Khao khát","1432200","年を取ると、故郷を慕う気持ちが強くなる。:Tuổi càng cao, cảm giác khao khát quê hương càng mạnh.<br>","N1","3",",newkanjimaster,lesson5,sub1,",""
"潤う","NHUẬN","うるおう","","Thuận lợi, ","1557200","雨が降って草木が潤った。:Trời mưa làm cho cỏ cây tươi tốt.<br>","N1","4",",newkanjimaster,lesson5,sub1,",""
"漂う","PHIÊU","ただよう","","Thoang thoảng","1459200","どこからか花の香りが漂ってくる。:Mùi hương hoa ở đâu đó thoang thoảng.<br>","N1","5",",newkanjimaster,lesson5,sub1,",""
"繕う","THIỆN","つくろう","","Vá, chữa ","1820200","虫に食われたヒーターを繕う。:Vá áo len bị sâu cắn rách.<br>","N1","6",",newkanjimaster,lesson5,sub1,",""
"賄う","HỐI","まかなう","","Chi trả","13146200","月15万円ですべてを賄う。:Chi trả toàn bộ 15man 1 tháng.<br>","N1","7",",newkanjimaster,lesson5,sub1,",""
"裁く","TÀI","さばく","","Phán quyết","12195200","人が人を公平に裁くことは難しい。:Phán quyết bình đẳng con người rất là khó.<br>","N1","8",",newkanjimaster,lesson5,sub1,",""
"嘆く","THÁN","なげく","","Than vãn","1311200","Aさんは成績が下がったと嘆いた。:A than vãn về thành tích giảm sút.<br>","N1","9",",newkanjimaster,lesson5,sub1,",""
"懐く","HOÀI","なつく","","Gắn bó","1624200","うちの犬は、よその人に懐かない。:Con chó của tôi thì không thân thiết với người lạ.<br>","N1","10",",newkanjimaster,lesson5,sub1,",""
"欺く","KHI","あざむく","","Lừa lọc","12125200","人を欺くようなことはすべきではない。:Việc như là lừa dối người khác là không được phép.<br>","N1","11",",newkanjimaster,lesson5,sub1,",""
"赴く","PHÓ","おもむく","","Đi nhận nhiệm vụ","09199200","父は出張で九州に赴いた。:Bố tôi thì đi nhận việc và công tác ở Cửu Châu.<br>","N1","12",",newkanjimaster,lesson5,sub1,",""
"貫く","QUÁN","つらぬく","","Đi xuyên qua","11214200","高速道路が町の中央を貫いている。:Đương cao tốc thì đi xuyên qua trung tâm thành phố.<br>","N1","13",",newkanjimaster,lesson5,sub1,",""
"継ぐ","KẾ","つぐ","","Nối tiếp, Duy trì","13113200","父がなくなった後、兄が事業を継いだ。:Sau khi bố mất, anh trai tiếp quản sản nghiệp.<br>","N1","1",",newkanjimaster,lesson5,sub2,",""
"仰ぐ","NGƯỠNG","あおぐ","","Nhìn lên","0613200","空を仰ぐと、きれいな月が出ていた。:Nếu nhìn lên không trung, se thấy trăng rất đẹp.<br>","N1","2",",newkanjimaster,lesson5,sub2,",""
"揺らぐ","DAO","ゆらぐ","","Lung lay","1294200","木の枝が揺らいでいる。:Cành cây đang rung rinh.<br>決心が揺らぐ。:Quyết tâm bị lung lay.<br>","N1","3",",newkanjimaster,lesson5,sub2,",""
"侵す","XÂM","おかす","","Xâm hại","0908200","基本的な人権は侵してはならない。:Không được xâm hại đến quyền cơ bản của con người.<br>","N1","4",",newkanjimaster,lesson5,sub2,",""
"脅す","HIẾP","おどす","","Uy hiếp","10197200","強盗はナイフで人を脅し、金を持って逃げた。:Tên cướp dùng dao uy hiếp, cầm túi tiền bỏ chạy.<br>","N1","5",",newkanjimaster,lesson5,sub2,",""
"浸す","TẨM","ひたす","","Nhúng (vào nước)","10145200","タオルを水に浸した。:Nhúng khăn vào nước.<br>","N1","6",",newkanjimaster,lesson5,sub2,",""
"促す","XÚC","うながす","","Thúc giục","0909200","１人で多くの人が大会に参加するように促した。:1 người đang thúc giục mọi người tham gia đại hội.","N1","7",",newkanjimaster,lesson5,sub2,",""
"施す","THI","ほどこす","","Ban phát","0996200","貧しい人に金を施す。:Ban phát tiền cho người nghèo.<br>","N1","8",",newkanjimaster,lesson5,sub2,",""
"催す","THÔI","もよおす","","Mở (tiệc)","1303200","卒業式の後、パーティーが催された。:Sau khi tốt nghiệp, party đã được mở.<br>","N1","9",",newkanjimaster,lesson5,sub2,",""
"覆す","PHÚC","くつがえる","","Lật ngược","1825200","大波が船を覆る。:Sóng lớn làm lật thuyền.<br>学説を覆る。:Đảo ngược học thuyết.<br>","N1","10",",newkanjimaster,lesson5,sub2,",""
"尽くす","TẬN","つくす","","Dốc toàn lực","0672200","失われた信頼の回復に全力を尽くす。:Dốc toàn lực vào việc phục hồi sự tin tương đã bi mất.<br>","N1","11",",newkanjimaster,lesson5,sub2,",""
"脅かす","HIẾP","おびやかす","","Uy hiếp","10197200","犯罪が増え、市民の安全が脅かされれ。:Tội phạm gia tăng, an toàn của người dân bị uy hiếp.<br>","N1","12",",newkanjimaster,lesson5,sub2,",""
"摘む","TRÍCH","つむ","","Chọn","1437200","野原できれいな花を摘んだ。:Chọn hoa đẹp trên thảo nguyên","N1","1",",newkanjimaster,lesson5,sub3,",""
"挑む","KHIÊU","いどむ","","Thách thức","0993200","オリンピックの選手たちが世界記録に挑む。:Tuyển thủ Olympic sẽ thách thức kỷ lục thế giới.<br>","N1","2",",newkanjimaster,lesson5,sub3,",""
"臨む","LÂM","のぞむ","","Tiến vào","1828200","海に臨む土に家を建てた。:Xây nhà trên đất lấn biển.<br>入学式に臨む。:Tiến vào kì thi Đại học.<br>","N1","3",",newkanjimaster,lesson5,sub3,",""
"励む","LỆ","はげむ","","Nỗ lực","0735200","彼女は毎日歌の練習に励んでいる。:Cô ấy hàng ngày rất nỗ lực tập hát.<br>","N1","4",",newkanjimaster,lesson5,sub3,",""
"弾む","ĐÀN, ĐẠN","はずむ","","Nảy, rộn ràng","1250200","ゴルフのボールが弾んで池に落ちてしまった。:Quả bóng Golf nảy lên rồi rơi xuống mương nước.<br>","N1","5",",newkanjimaster,lesson5,sub3,",""
"阻む","TRỞ","はばむ","","Cản trở","08106200","行く先を大きな川に阻まれて先に進めない。:Đích đến bị ngăn cách bởi con sông lớn, không thể tiến lên được.<br>","N1","6",",newkanjimaster,lesson5,sub3,",""
"謹む","CẨN","つつしむ","","Hân hạnh","1732200","謹んで新年のお喜びを申し上げます。:Rất hân hạnh nói chúc mừng năm mới.","N1","7",",newkanjimaster,lesson5,sub3,",""
"惜しむ","TÍCH","おしむ","","Luyến tiếc","1192200","空港で友人と別れを惜しんだ。:Luyến tiếc chia tay bạn ở sân bay.<br>","N1","8",",newkanjimaster,lesson5,sub3,",""
"織る","CHỨC","おる","","May","1819200","これは中国で織られたじゅうたんです。:Đây là thảm được may ở Tàu khựa.<br>","N1","9",",newkanjimaster,lesson5,sub3,",""
"凝る","NGƯNG","こる","","Thích, tập trung vào","1603200","私は最近カメラに凝っている。:Tôi gần đây rất chú tâm đến máy ảnh.<br>","N1","10",",newkanjimaster,lesson5,sub3,",""
"擦る","SÁT","しる","","Chà sát (xuống đất)","1709200","靴を擦って行くので、底が減ってしまった。:Đi chà sát giày trên đất, nên cái gót giày bị mòn hết cả.<br>","N1","11",",newkanjimaster,lesson5,sub3,",""
"漏る","LẬU","もる","","Rò rỉ","1461200","この家は古いので、雨が漏って大変だ。:Vì đây là nhà cũ nên bị dột nước mưa, rất là khó khăn.<br>","N1","12",",newkanjimaster,lesson5,sub3,",""
