"漁","NGƯ","あさ.る","ギョ, リョウ","","1453200","漁業(ぎょぎょう):ngư nghiệp,đánh cá<br>漁師(りょうし):ngư ông<br>漁船(ぎょせん):thuyền đánh cá,ngư thuyền<br>漁村(ぎょそん):làng chài","N3","1",",jlptkanjiN3,lesson22,",""
"灯","ĐĂNG","ひ, ほ-, ともしび, とも.す, あかり","トウ","","06109200","灯台(とうだい):hải đăng,đèn biển<br>灯油(とうゆ):dầu hoả,dầu đèn","N3","2",",jlptkanjiN3,lesson22,",""
"炭","THAN","すみ","タン","","09138200","石炭(せきたん):than đá<br>炭(すみ):than<br>炭酸(たんさん):axít cácbonic","N3","3",",jlptkanjiN3,lesson22,",""
"点","ĐIỂM","つ.ける, つ.く, た.てる, さ.す, とぼ.す, とも.す, ぼち","テン","","09139200","句読点(くとうてん):chấm câu<br>欠点(けってん):thiếu sót<br>原点(げんてん):điểm gốc,điểm ban đầu,mấu chốt<br>減点(げんてん):sự giảm trừ,trừ đi,số trừ,giảm trừ,trừ<br>採点(さいてん):sự chấm điểm,sự chấm bài","N3","4",",jlptkanjiN3,lesson22,",""
"無","VÔ","な.い","ム, ブ","","mu200","間も無く(まもなく):sắp,chẳng bao lâu nữa,sắp sửa,suýt<br>虚無(きょむ):hư vô,sự hư vô,trống rỗng,trống trải<br>台無し(だいなし):không còn gì","N3","5",",jlptkanjiN3,lesson22,",""
"然","NHIÊN","しか, しか.り, しか.し, さ","ゼン, ネン","","12145200","依然(いぜん):đã,rồi,như cũ,như thế,vẫn,vẫn thế,vẫn như thế<br>偶然(ぐうぜん):sự tình cờ,sự ngẫu nhiên,tình cờ,ngẫu nhiên<br>公然(こうぜん):mở,ngỏ,không hạn chế,không giấu diếm,công khai<br>自然(しぜん):giới tự nhiên<br>自然科学(しぜんかがく):khoa học tự nhiên","N3","6",",jlptkanjiN3,lesson22,",""
"焼","THIÊU","や.く, や.き, や.き-, -や.き, や.ける","ショウ","","12140200","焼そば(やきそば):mỳ soba rán<br>焼酎(しょうちゅう):rượu hâm nóng<br>燃焼(ねんしょう):sự đốt cháy<br>夕焼け(ゆうやけ):ánh chiều tà đỏ rực,ánh nắng chiều tà đỏ rực<br>日焼(ひやけ):rám nắng","N3","7",",jlptkanjiN3,lesson22,",""
"照","CHIẾU","て.る, て.らす, て.れる","ショウ","","1388200","参照(さんしょう):sự tham chiếu,sự tham khảo,tham chiếu,tham khảo<br>照らす(てらす):soi rọi<br>照る(てる):nắng<br>照会(しょうかい):sự điều tra,sự truy hỏi<br>照明(しょうめい):sự chiếu sáng, chiếu sáng","N3","8",",jlptkanjiN3,lesson22,",""
"熱","NHIỆT","あつ.い","ネツ","","1563200","解熱(げねつ):sự giải nhiệt,sự hạ sốt<br>光熱費(こうねつひ):tiền điện và nhiên liệu,chi phí cho điện chiếu sáng và nhiên liệu,tiền điện và nhiên liệu,chi phí điện năng và nhiên liệu,chi phí tiền điện và nhiên liệu<br>高熱(こうねつ):sốt cao<br>情熱(じょうねつ):cảm xúc mãnh liệt,tình cảm mãnh liệt<br>熱(ねつ):nhiệt tình,sức bật,sự say sưa","N3","9",",jlptkanjiN3,lesson22,",""
"牧","MỤC","まき","ボク","","08188200","牧畜(ぼくちく):sự chăn nuôi<br>牧場(まきば):đồng cỏ,bãi cỏ,bãi chăn thả","N3","10",",jlptkanjiN3,lesson22,",""
"玉","NGỌC","たま, たま-, -だま","ギョク","","0587200","玉(たま):con Tướng (cờ tướng),quân Vua (cờ vua),đồng xu<br>目玉(めだま):món hàng bán lỗ để kéo khách<br>目玉商品(めだましょうひん):món hàng bán lỗ để kéo khách","N3","1",",jlptkanjiN3,lesson23,",""
"王","VƯƠNG","","オウ, -ノウ","","0473200","王国(おうこく):vương quốc,đất nước theo chế độ quân chủ<br>王子(おうじ):hoàng tử,vương tử,thái tử<br>王者(おうじゃ):bậc vương giả,ông hoàng,ông vua<br>王女(おうじょ):công chúa","N3","2",",jlptkanjiN3,lesson23,",""
"球","CẦU","たま","キュウ","","11151200","球(たま):quả cầu,cầu,hình tròn<br>地球(ちきゅう):quả đất,trái đất,địa cầu<br>電球(でんきゅう):bóng đèn<br>野球(やきゅう):bóng chày","N3","3",",jlptkanjiN3,lesson23,",""
"由","DO","よし, よ.る","ユ, ユウ, ユイ","","yu200","経由(けいゆ):sự thông qua đường,việc nhờ đường,sự thông qua (thủ tục)<br>自由(じゆう):sự tự do<br>不自由(ふじゆう):tàn phế<br>由(よし):lý do,nguyên nhân<br>由緒(ゆいしょ):lịch sử,phả hệ,nòi giống,dòng dõi","N3","4",",jlptkanjiN3,lesson23,",""
"申","THÂN","もう.す, もう.し-, さる","シン","","0593200","申し出る(もうしでる):yêu cầu,có lời đề nghị,đệ trình<br>申し訳(もうしわけ):lời xin lỗi,sự xin lỗi,sự tạ lỗi<br>申す(もうす):nói là,được gọi là,tên là","N3","5",",jlptkanjiN3,lesson23,",""
"畑","<VƯỜN>","はた, はたけ, -ばたけ","","","09148200","","N3","6",",jlptkanjiN3,lesson23,",""
"番","PHIÊN","つが.い","バン","","12153200","一番(いちばん):số một,đầu tiên,number one<br>交番(こうばん):đồn cảnh sát<br>順番(じゅんばん):luân lưu<br>当番(とうばん):việc thực thi nhiệm vụ,lượt (làm việc)<br>番号(ばんごう):số liệu","N3","7",",jlptkanjiN3,lesson23,",""
"登","ĐĂNG","のぼ.る, あ.がる","トウ, ト, ドウ, ショウ, チョウ","","12158200","山登り(やまのぼり):sự leo núi,sự trèo núi,leo núi<br>登記(とうき):sự đăng ký<br>登校(とうこう):sự có mặt (ở trường)<br>登山(とざん):sự leo núi<br>登場(とうじょう):sự xuất hiện (trên màn ảnh)","N3","8",",jlptkanjiN3,lesson23,",""
"的","ĐÍCH","まと","テキ","","08189200","楽観的(らっかんてき):lạc quan<br>楽天的(らくてんてき):lạc quan<br>客観的(きゃっかんてき):khách quan,một cách khách quan<br>具体的(ぐたいてき):cụ thể,rõ ràng<br>形式的(けいしきてき):hình thức,tính hình thức,một cách hình thức,thẩm mỹ,cảnh quan","N3","9",",jlptkanjiN3,lesson23,",""
"皮","BÌ","かわ","ヒ","","0596200","皮肉(ひにく):giễu cợt,châm chọc<br>毛皮(もうひ):lông","N3","10",",jlptkanjiN3,lesson23,",""
"皿","MÃNH","さら","ベイ","","0597200","灰皿(はいざら):gạt tàn","N3","1",",jlptkanjiN3,lesson24,",""
"直","TRỰC","ただ.ちに, なお.す, -なお.す, なお.る, なお.き, す.ぐ","チョク, ジキ, ジカ","","08190200","見直す(みなおす):nhìn lại,xem lại,đánh giá lại<br>思い直す(おもいなおす):nghĩ lại,thay đổi ý định,thay đổi quyết định<br>持直す(もちなおす):đổi tay xách<br>書き直す(かきなおす):viết lại,sửa lại<br>垂直(すいちょく):sự thẳng đứng,sự thẳng góc,sự trực giao,thẳng đứng,thẳng góc","N3","2",",jlptkanjiN3,lesson24,",""
"相","TƯƠNG, TƯỚNG","あい-","ソウ, ショウ","","09158200","外相(がいしょう):Bộ trưởng Bộ Ngoại giao,Ngoại trưởng,Bộ trưởng ngoại giao<br>相図(あいず):sơ đồ pha [phase diagram]<br>首相(しゅしょう):thủ tướng<br>真相(しんそう):chân tường<br>人相(にんそう):hình dạng","N3","3",",jlptkanjiN3,lesson24,",""
"省","TỈNH","かえり.みる, はぶ.く","セイ, ショウ","","09157200","外務省(がいむしょう):bộ ngoại thương<br>帰省(きせい):sự về quê hương,sự về quê,sự về thăm quê,về quê hương,về quê,về thăm quê<br>省みる(かえりみる):nhìn ngoái lại phía sau<br>省略(しょうりゃく):giản lược<br>大蔵省(おおくらしょう):Bộ tài chính","N3","4",",jlptkanjiN3,lesson24,",""
"矢","THỈ","や","シ","","05100200","","N3","5",",jlptkanjiN3,lesson24,",""
"石","THẠCH","いし","セキ, シャク, コク","","ishi200","化石(かせき):hóa thạch<br>磁石(じしゃく):quặng sắt từ,quặng từ<br>石けん(せっけん):xà phòng<br>石炭(せきたん):than đá<br>石油(せきゆ):dầu,dầu lửa","N3","6",",jlptkanjiN3,lesson24,",""
"礼","LỄ","","レイ, ライ","","05103200","儀礼(ぎれい):lễ tiết,lễ nghi,nghi thức,phép lịch sự<br>失礼(しつれい):sự chào tạm biệt,chào tạm biệt<br>朝礼(ちょうれい):lễ tập trung buổi sáng (ở trường học, ở công ty.v.v...)<br>無礼(ぶれい):sự không có lễ độ,sự vô lễ","N3","7",",jlptkanjiN3,lesson24,",""
"祝","CHÚC","いわ.う","シュク, シュウ","","09164200","祝い(いわい):lễ mừng,lễ kỉ niệm,chúc mừng<br>祝う(いわう):ăn mừng,chúc,chúc mừng<br>祝電(しゅくでん):điện mừng<br>祝日(しゅくじつ):ngày lễ<br>祝福(しゅくふく):sự chúc phúc,sự chúc mừng","N3","8",",jlptkanjiN3,lesson24,",""
"神","THẦN","かみ, かん-, こう-","シン, ジン","","09165200","神(かみ):thần bí<br>神経(しんけい):thần kinh<br>神社(じんじゃ):thần xã","N3","9",",jlptkanjiN3,lesson24,",""
"票","PHIẾU","","ヒョウ","","11166200","投票(とうひょう):bỏ phiếu<br>票(ひょう):phiếu","N3","10",",jlptkanjiN3,lesson24,",""
"祭","TẾ","まつ.る, まつ.り, まつり","サイ","","11165200","冠婚葬祭(かんこんそうさい):bốn nghi thức  cổ quan trọng<br>祭り(まつり):hội hè","N3","1",",jlptkanjiN3,lesson25,",""
"福","PHÚC","","フク","","13105200","幸福(こうふく):hạnh phúc,sự sung sướng,sung sướng,niềm hạnh phúc<br>祝福(しゅくふく):sự chúc phúc,sự chúc mừng<br>福祉(ふくし):phúc lợi<br>裕福(ゆうふく):giàu có,phong phú,dư dật","N3","2",",jlptkanjiN3,lesson25,",""
"科","KHOA","","カ","","09168200","科(か):khoa,khóa<br>科学(かがく):hóa học<br>科学者(かがくしゃ):nhà khoa học,nhà nghiên cứu<br>外科(げか):ngoại khoa,khoa<br>学科(がっか):giáo khoa","N3","3",",jlptkanjiN3,lesson25,",""
"秒","MIỂU","","ビョウ","","09170200","秒(びょう):giây<br>秒読み(びょうよみ):sự đếm theo giây","N3","4",",jlptkanjiN3,lesson25,",""
"種","CHỦNG","たね, -ぐさ","シュ","","1473200","一種(ひとくさ):một loại<br>種目(しゅもく):tiết mục,hạng mục (kinh doanh)<br>種類(しゅるい):nòi giống<br>人種(じんしゅ):nhân chủng,chủng tộc<br>品種(ひんしゅ):phẩm loại","N3","5",",jlptkanjiN3,lesson25,",""
"積","TÍCH","つ.む, -づ.み, つ.もる, つ.もり","セキ","","1644200","積み立て(つみたて):tiền tiết kiệm<br>積む(つむ):đống<br>積もり(つもり):dự định<br>積極的(せっきょくてき):tích cực","N3","6",",jlptkanjiN3,lesson25,",""
"章","CHƯƠNG","","ショウ","","11170200","章(しょう):chương,hồi (sách)<br>文章(ぶんしょう):văn hào","N3","7",",jlptkanjiN3,lesson25,",""
"童","ĐỒNG","わらべ","ドウ","","12169200","児童(じどう):thiếu nhi<br>童話(どうわ):truyện đồng thoại","N3","8",",jlptkanjiN3,lesson25,",""
"競","CẠNH","きそ.う, せ.る","キョウ, ケイ","","2004200","競う(きそう):tranh giành nhau,ganh đua<br>競技(きょうぎ):tranh đua<br>競争(きょうそう):tranh đua<br>競馬(けいば):cuộc đua ngựa,đua ngựa","N3","9",",jlptkanjiN3,lesson25,",""
"竹","TRÚC","たけ","チク","","06112200","竹(たけ):tre","N3","10",",jlptkanjiN3,lesson25,",""
"笑","TIẾU","わら.う, え.む","ショウ","","10179200","苦笑い(にがわらい):cười cay đắng<br>笑い声(わらいごえ):tiếng cười<br>笑顔(えがお):khuôn mặt tươi cười,vẻ mặt tươi cười,khuôn dung tươi tỉnh,vẻ mặt tươi tỉnh,khuôn mặt tươi roi rói,vẻ tươi cười<br>微笑(びしょう):sự mỉm cười","N3","1",",jlptkanjiN3,lesson26,",""
"笛","ĐỊCH","ふえ","テキ","","11175200","汽笛(きてき):sáo,còi<br>口笛(くちぶえ):còi<br>笛(ふえ):sáo","N3","2",",jlptkanjiN3,lesson26,",""
"第","ĐỆ","","ダイ, テイ","","11174200","次第(しだい):tình hình,hoàn cảnh<br>次第に(しだいに):dần dần,từ từ,từng bước một<br>落第(らくだい):sự trượt,sự thi trượt","N3","3",",jlptkanjiN3,lesson26,",""
"筆","BÚT","ふで","ヒツ","","12176200","鉛筆(えんぴつ):sự đổi,sự hoán đổi,hoán đổi,quy đổi về,quy về,quy đổi ra<br>執筆(しっぴつ):việc viết văn,việc chấp bút,sự chấp bút,viết văn,chấp bút<br>随筆(ずいひつ):tùy bút<br>筆(ふで):bút<br>筆記(ひっき):bút ký","N3","4",",jlptkanjiN3,lesson26,",""
"等","ĐẲNG","ひと.しい, など, -ら","トウ","","12174200","均等(きんとう):cân đối,cân bằng,đều,đồng đều,công bằng<br>高等(こうとう):cao đẳng,đẳng cấp cao<br>高等学校(こうとうがっこう):trường cấp ba,trường phổ thông trung học,trường cao đẳng","N3","5",",jlptkanjiN3,lesson26,",""
"算","TOÁN","そろ","サン","","1479200","換算(かんざん):sự quản hạt<br>計算(けいさん):kế toán<br>決算(けっさん):sự cân đối tài khoản,quyết toán,cân đối tài khoản<br>採算(さいさん):lợi nhuận,lãi<br>算数(さんすう):số học,sự tính toán,tính toán, sự làm toán","N3","6",",jlptkanjiN3,lesson26,",""
"管","QUẢN","くだ","カン","","1478200","管轄(かんかつ):khớp xương,khớp<br>管理(かんり):sự quản lí,sự bảo quản,quản lý,bảo quản<br>血管(けっかん):mạch máu<br>保管(ほかん):sự bảo quản<br>管(くだ):ống bơm","N3","7",",jlptkanjiN3,lesson26,",""
"箱","TƯƠNG","はこ","ソウ","","1574200","","N3","8",",jlptkanjiN3,lesson26,",""
"節","TIẾT","ふし, -ぶし, のっと","セツ, セチ","","13112200","季節(きせつ):thời tiết<br>使節(しせつ):công sứ,đại diện ngoại giao<br>節(せつ):tiết,mùa,dịp<br>節約(せつやく):tiết kiệm","N3","9",",jlptkanjiN3,lesson26,",""
"米","MỄ","こめ, よね","ベイ, マイ, メエトル","","kome200","新米(しんまい):viết chì<br>日米(にちべい):Nhật-Mỹ<br>米価(べいか):giá gạo","N3","10",",jlptkanjiN3,lesson26,",""
"粉","PHẤN","デシメートル, こ, こな","フン","","10181200","小麦粉(こむぎこ):kỷ nguyên<br>粉(こ):bột mì,bột<br>粉末(ふんまつ):bột tán nhỏ","N3","1",",jlptkanjiN3,lesson27,",""
"糸","MỊCH","いと","シ","","06114200","糸(いと):chuỗi,hệ thống<br>毛糸(けいと):sợi len,len<br>繭糸(きぬいと):sợi tơ,tơ","N3","2",",jlptkanjiN3,lesson27,",""
"紀","KỈ","","キ","","09173200","紀元(きげん):sự hủy ước,sự hủy bỏ hợp đồng,hủy hợp đồng,hủy<br>世紀(せいき):thế kỷ","N3","3",",jlptkanjiN3,lesson27,",""
"約","ƯỚC","","ヤク","","09177200","解約(かいやく):thon dài,mảnh mai<br>契約(けいやく):hợp đồng,khế ước<br>倹約(けんやく):sự tiết kiệm<br>公約(こうやく):công ước,giao ước công khai với dân chúng<br>婚約(こんやく):sự đính hôn,sự đính ước","N3","4",",jlptkanjiN3,lesson27,",""
"級","CẤP","","キュウ","","09174200","階級(かいきゅう):bột mì<br>高級(こうきゅう):cao cấp<br>初級(しょきゅう):sơ cấp,mức độ cơ bản, sơ khai<br>上級(じょうきゅう):thượng cấp<br>中級(ちゅうきゅう):trung cấp","N3","5",",jlptkanjiN3,lesson27,",""
"細","TẾ","ほそ.い, ほそ.る, こま.か, こま.かい","サイ","","11183200","細い(ほそい):vai<br>細かい(こまかい):cặn kẽ<br>細やか(ささやか):nhỏ<br>細菌(さいきん):vi trùng,vi khuẩn<br>細工(さいく):tác phẩm,sự chế tác","N3","6",",jlptkanjiN3,lesson27,",""
"組","TỔ","く.む, くみ, -ぐみ","ソ","","11188200","乗組員(のりくみいん):phi hành đoàn,tổ lái<br>組み立てる(くみたてる):ghép<br>組む(くむ):xoắn","N3","7",",jlptkanjiN3,lesson27,",""
"結","KẾT","むす.ぶ, ゆ.う, ゆ.わえる","ケツ, ケチ","","12181200","結び(むすび):sự liên kết,sự kết thúc<br>結ぶ(むすぶ):kết lại<br>結果(けっか):kết cuộc<br>結核(けっかく):lao,bệnh lao,bệnh ho lao<br>結局(けっきょく):rút cuộc","N3","8",",jlptkanjiN3,lesson27,",""
"給","CẤP","たま.う, たも.う, -たま.え","キュウ","","12180200","給食(きゅうしょく):sự cung cấp thức ăn<br>給与(きゅうよ):tiền lương,lương,tiền công<br>給料(きゅうりょう):tiền lương,lương<br>供給(きょうきゅう):sự cung cấp,cung cấp,cung (cầu)<br>月給(げっきゅう):tiền lương hàng tháng,lương tháng","N3","9",",jlptkanjiN3,lesson27,",""
"絵","HỘI","","カイ, エ","","12179200","絵画(かいが):hội hoạ<br>絵本(えほん):sách tranh,truyện tranh<br>油絵(あぶらえ):tranh sơn dầu<br>絵葉書(えはがき):bưu thiếp có ảnh","N3","10",",jlptkanjiN3,lesson27,",""
"続","TỤC","つづ.く, つづ.ける, つぐ.ない","ゾク, ショク, コウ, キョウ","","13115200","継続(けいぞく):kế tục<br>持続(じぞく):sự kéo dài,kéo dài<br>接続(せつぞく):kế tiếp<br>相続(そうぞく):sự kế tiếp,sự thừa kế<br>続出(ぞくしゅつ):sự xảy ra liên tiếp,cái này chưa xong cái khác đã tới","N3","1",",jlptkanjiN3,lesson28,",""
"緑","LỤC","みどり","リョク, ロク","","1491200","緑(みどり):xanh","N3","2",",jlptkanjiN3,lesson28,",""
"線","TUYẾN","すじ","セン","","1581200","沿線(えんせん):dọc tuyến đường (tàu hoả)<br>曲線(きょくせん):đường vòng<br>光線(こうせん):tia sáng<br>新幹線(しんかんせん):tàu siêu tốc<br>水平線(すいへいせん):phương trời","N3","3",",jlptkanjiN3,lesson28,",""
"練","LUYỆN","ね.る, ね.り","レン","","1493200","未練(みれん):sự tiếc nuối,sự quyến luyến,sự lưu luyến<br>練る(ねる):nhào trộn,nhào<br>練習(れんしゅう):tập luyện","N3","4",",jlptkanjiN3,lesson28,",""
"置","TRÍ","お.く, -お.き","チ","","13111200","処置(しょち):sự xử trí,sự đối xử, sự điều trị<br>設置(せっち):sự thành lập,sự thiết lập<br>前置き(まえおき):lời giới thiệu,lời tựa,lời mở đầu<br>措置(そち):biện pháp<br>装置(そうち):sự lắp đặt trang thiết bị,trang thiết bị","N3","5",",jlptkanjiN3,lesson28,",""
"羊","DƯƠNG","ひつじ","ヨウ","","06116200","羊毛(ようもう):lông cừu","N3","6",",jlptkanjiN3,lesson28,",""
"美","MĨ","うつく.しい","ビ, ミ","","bi200","美(び):đẹp,đẹp đẽ,mỹ<br>美しい(うつくしい):đẹp đẽ<br>美化(びか):việc làm vẻ vang","N3","7",",jlptkanjiN3,lesson28,",""
"羽","VŨ","は, わ, はね","ウ","","06117200","羽織(はおり):áo khoác ngoài kiểu nhật<br>羽(ぱ):lông vũ, cánh","N3","8",",jlptkanjiN3,lesson28,",""
"老","LÃO","お.いる, ふ.ける","ロウ","","06118200","敬老(けいろう):kính lão,tôn trọng người lớn tuổi,kính lão đắc thọ<br>老いる(おいる):già,già lão<br>老後(ろうご):tuổi già<br>老人(ろうじん):lão phu<br>老若(ろうじゃく):già trẻ","N3","9",",jlptkanjiN3,lesson28,",""
"育","DỤC","そだ.つ, そだ.ち, そだ.てる, はぐく.む","イク","","08200200","育ち(そだち):sự lớn lên,sự phát triển<br>育つ(そだつ):lớn lên,khôn lớn,phát triển<br>育児(いくじ):sự chăm sóc trẻ<br>教育(きょういく):giáo dục<br>飼育(しいく):sự nuôi,sự nuôi nấng,sự nuôi dưỡng","N3","10",",jlptkanjiN3,lesson28,",""
"胃","VỊ","","イ","","09181200","胃(い):vị<br>胃腸(いちょう):dịch vị","N3","1",",jlptkanjiN3,lesson29,",""
"脈","MẠCH","すじ","ミャク","","10201200","山脈(やまなみ):rặng núi<br>動脈(どうみゃく):động sản<br>文脈(ぶんみゃく):văn cảnh,ngữ cảnh,mạch văn,bối cảnh<br>脈(みゃく):mạch,nhịp đập,nhịp<br>脈絡(みゃくらく):sự mạch lạc,sự lôgic","N3","2",",jlptkanjiN3,lesson29,",""
"腸","TRÀNG","はらわた","チョウ","","13119200","胃腸(いちょう):dịch vị<br>腸(わた):a xít<br>盲腸(もうちょう):ruột thừa,ruột dư","N3","3",",jlptkanjiN3,lesson29,",""
"臣","THẦN","","シン, ジン","","jin200","総理大臣(そうりだいじん):thủ tướng<br>大臣(だいじん):thượng thư","N3","4",",jlptkanjiN3,lesson29,",""
"航","HÀNG","","コウ","","10203200","航海(こうかい):hàng hải<br>航空(こうくう):hàng không<br>航空機(こうくうき):máy bay<br>航空便(こうくうびん):thư máy bay<br>航路(こうろ):đường đi (trên không, trên biển)","N3","5",",jlptkanjiN3,lesson29,",""
"船","THUYỀN","ふね, ふな-","セン","","11197200","汽船(きせん):thuyền máy,xuồng máy<br>漁船(ぎょせん):thuyền đánh cá,ngư thuyền<br>船長(せんちょう):thuyền trưởng<br>船舶(せんぱく):tàu,thuyền<br>船便(ふなびん):lớp vỏ ngoài  (của tàu)","N3","6",",jlptkanjiN3,lesson29,",""
"良","LƯƠNG","よ.い, -よ.い, い.い, -い.い","リョウ","","07158200","改良(かいりょう):sự cải thiện,sự cải tiến<br>仲良く(なかよく):quan hệ tốt<br>不良(ふりょう):phẩm chất không tốt,lưu manh,bất lương<br>良好(りょうこう):sự tốt đẹp<br>良心(りょうしん):lương tâm","N3","7",",jlptkanjiN3,lesson29,",""
"芸","NGHỆ","う.える, のり, わざ","ゲイ, ウン","","0788200","園芸(えんげい):nghệ thuật cây cảnh,nghệ thuật làm vườn<br>芸術(げいじゅつ):nghệ thuật<br>芸能(げいのう):nghệ thuật<br>工芸(こうげい):sản phẩm thủ công mỹ nghệ,đồ thủ công mỹ nghệ<br>文芸(ぶんげい):văn nghệ","N3","8",",jlptkanjiN3,lesson29,",""
"芽","NHA","め","ガ","","0893200","芽(め):mầm mống<br>発芽(はつが):sự nảy mầm","N3","9",",jlptkanjiN3,lesson29,",""
"苦","KHỔ","くる.しい, -ぐる.しい, くる.しむ, くる.しめる, にが.い, にが.る","ク","","0894200","ご苦労様(ごくろうさま):cám ơn rất nhiều về...<br>苦い(にがい):đắng<br>苦しい(くるしい):lam lũ<br>苦しみ(くるしみ):nỗi đau,sự đau khổ,sự khó khăn,sự lo lắng,đau khổ,khó khăn,lo lắng<br>苦しむ(くるしむ):canh cánh","N3","10",",jlptkanjiN3,lesson29,",""
"草","THẢO","くさ, くさ-, -ぐさ","ソウ","","0965200","雑草(ざっそう):cỏ dại<br>草(くさ):cỏ<br>草花(そうか):hoa cỏ,hoa dại,hoa đồng nội<br>草原(くさはら):thảo nguyên<br>草履(ぞうり):dép bằng cỏ","N3","1",",jlptkanjiN3,lesson30,",""
"荷","HÀ","に","カ","","1068200","荷(に):chuyến hàng,hành lý<br>荷造り(にづくり):đóng hàng,đóng gói hành lý<br>荷物(にもつ):hành lý<br>出荷(しゅっか):sự đưa hàng,sự giao hàng ra chợ,sự đưa hàng ra thị trường,giao hàng,xuất hàng<br>入荷(にゅうか):sự nhập hàng,sự nhận hàng","N3","2",",jlptkanjiN3,lesson30,",""
"落","LẠC","お.ちる, お.ち, お.とす","ラク","","1258200","一段落(ひとだんらく):sự tạm dừng<br>堕落(だらく):sự suy thoái,sự trụy lạc,hành động trụy lạc,sự đồi truỵ,sự mục nát,việc làm sai lạc","N3","3",",jlptkanjiN3,lesson30,",""
"葉","DIỆP","は","ヨウ","","1257200","木ノ葉(きのは):lá cây<br>葉(は):lá cây<br>黄葉(もみじ):lá vàng,lá đỏ<br>枝葉(しよう):cành và lá,cành lá","N3","4",",jlptkanjiN3,lesson30,",""
"虫","TRÙNG","むし","チュウ, キ","","06128200","害虫(がいちゅう):trùng<br>昆虫(こんちゅう):côn trùng<br>弱虫(よわむし):kẻ yếu đuối,kẻ mềm yếu, kẻ nhát gan<br>虫(むし):trùng","N3","5",",jlptkanjiN3,lesson30,",""
"血","HUYẾT","ち","ケツ","","06129200","血(ち):máu<br>血圧(けつあつ):huyết dịch<br>血液(けつえき):máu<br>血縁(けつえん):sự cùng dòng máu,sự cùng nòi giống,cùng dòng máu,cùng nòi giống,huyết thống<br>血管(けっかん):mạch máu","N3","6",",jlptkanjiN3,lesson30,",""
"街","NHAI","まち","ガイ, カイ","","12194200","街頭(がいとう):trên phố<br>街道(かいどう):đường chính,con đường (nghĩa bóng)<br>市街(しがい):nội thành,phố xá,đô thị<br>街(ちょう):phố,khu","N3","7",",jlptkanjiN3,lesson30,",""
"衣","Y","ころも, きぬ, -ぎ","イ, エ","","06131200","衣食住(いしょくじゅう):nhu cầu thiết yếu của cuộc sống (ăn, uống...)<br>衣服(いふく):y phục,quần áo,trang phục<br>衣料(いりょう):quần áo,đồ để mặc<br>更衣室(こういしつ):phòng thay quần áo,phòng thay đồ,phòng thay trang phục","N3","8",",jlptkanjiN3,lesson30,",""
"表","BIỂU","おもて, -おもて, あらわ.す, あらわ.れる, あら.わす","ヒョウ","","08207200","公表(こうひょう):sự công bố,sự tuyên bố (luật...),công bố<br>図表(ずひょう):đồ thị<br>代表(だいひょう):cán sự<br>発表(はっぴょう):công bố<br>表(おもて):vỏ,bên ngoài,mặt ngoài","N3","9",",jlptkanjiN3,lesson30,",""
"要","YÊU, YẾU","い.る","ヨウ","","09194200","強要(きょうよう):sự ép buộc,ép buộc,buộc,ép,cưỡng chế<br>主要(しゅよう):chủ yếu,quan trọng<br>需要(じゅよう):nhu cầu,vật nhu yếu<br>重要(じゅうよう):sự trọng yếu,sự quan trọng<br>不必要(ふひつよう):không tất yếu,không cần thiết,không thiết yếu","N3","10",",jlptkanjiN3,lesson30,",""
"覚","GIÁC","おぼ.える, さ.ます, さ.める, さと.る","カク","","12200200","覚え(おぼえ):tự tin<br>覚悟(かくご):sự kiên quyết,sự sẵn sàng<br>感覚(かんかく):cảm giác<br>幻覚(げんかく):ảo giác<br>錯覚(さっかく):ảo giác","N3","1",",jlptkanjiN3,lesson31,",""
"観","QUAN","み.る, しめ.す","カン","","1826200","外観(がいかん):hình dạng<br>楽観的(らっかんてき):lạc quan<br>観客(かんきゃく):quan khách,người xem,khách tham quan,khán giả<br>観光(かんこう):sự du lãm,sự thăm quan,du lãm,tham quan,du lịch<br>観察(かんさつ):sự quan sát,quan sát,sự theo dõi,theo dõi,sự theo sát,theo sát","N3","2",",jlptkanjiN3,lesson31,",""
"角","GIÁC","かど, つの","カク","","07160200","町角(まちかど):góc phố<br>角(かど):góc<br>角度(かくど):góc độ<br>三角(さんかく):tam giác,hình tam giác","N3","3",",jlptkanjiN3,lesson31,",""
"訓","HUẤN","おし.える, よ.む, くん.ずる","クン, キン","","10210200","教訓(きょうくん):lời giáo huấn,bài học<br>訓連(くんれん):Sự huấn luyện<br>特訓(とっくん):khóa huấn luyện đặc biệt","N3","4",",jlptkanjiN3,lesson31,",""
"記","KÍ","しる.す","キ","","10209200","記す(しるす):đánh dấu<br>記憶(きおく):ức<br>記号(きごう):dấu<br>記事(きじ):văn ký sự,tin tức báo chí (tạp chí),bài báo,ký sự,bài viết<br>記者(きしゃ):người viết báo","N3","5",",jlptkanjiN3,lesson31,",""
"詩","THI","うた","シ","","13135200","詩(うた):thi<br>詩人(しじん):thi sĩ<br>詩歌(しか):thi ca,thơ ca","N3","6",",jlptkanjiN3,lesson31,",""
